Languages	EFGIS							
								
Screen	PHRASE TABLE	SPACE	E	F	G	I	S	NOTES
MESSAGE	MSG_LOAD_CARD_EMPTY_(PS2)		No Simpsons Hit & Run save data present on memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $.	Pas de données Simpsons Hit & Run sur la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD Nº$.	Keine gespeicherten Daten von THE SIMPSONS HIT & RUN auf der Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ vorhanden.	???	No hay datos guardados de Simpsons Hit & Run en la memory card (tarjeta de memoria) (8MB) (para PlayStation®2) de la ranura de MEMORY CARD $.	
MESSAGE	MSG_LOAD_CARD_EMPTY_(XBOX)		No Simpsons Hit & Run save game present on $.	Pas de données Simpsons Hit & Run sauvegardées sur $	Kein Spielstand von THE SIMPSONS HIT & RUN auf $.	???	No hay datos guardados de Simpsons Hit & Run en $.	
MESSAGE	MSG_LOAD_CARD_EMPTY_(XBOX_HD)		No Simpsons Hit & Run save game present on Xbox hard disk.	Pas de données Simpsons Hit & Run sauvegardées sur le disque dur Xbox.	Kein Spielstand von THE SIMPSONS HIT & RUN auf der Xbox Festplatte.	???	No hay datos guardados de Simpsons Hit & Run en el disco de memoria de Xbox. 	
MEMCARD	GC_MEMCARDCHANNELA:		Memory Card in Slot A	Memory Card (carte mémoire) dans le Slot A	Memory Card (Speicherkarte) in Steckplatz A	???	Memory Card (tarjeta de memoria) en la Ranura A	
MEMCARD	GC_MEMCARDCHANNELB:		Memory Card in Slot B	Memory Card (carte mémoire) dans le Slot B	Memory Card (Speicherkarte) in Steckplatz B	???	Memory card (tarjeta de memoria) en la Ranura B	
MEMCARD	PS2_MEMCARD1A:		MEMORY CARD slot 	Fente pour MEMORY CARD Nº 	MEMORY CARD-Steckplatz 	???	Ranura de MEMORY CARD (tarjeta de memoria) 	
MEMCARD	PS2_MEMCARD2A:		unused anymore XXX	plus utilisé xxx	Nicht mehr gebraucht XXX	???	no se utiliza XXX	
MEMCARD	XBOX_U:		Xbox hard disk	Disque dur Xbox	Xbox-Festplatte	???	Disco de memoria de Xbox	
MEMCARD	XBOX_MEMCARD1A:		MU 1A	CM 1A	MU 1A	???	UM 1A	
MEMCARD	XBOX_MEMCARD1B:		MU 1B	CM 1B	MU 1B	???	UM 1B	
MEMCARD	XBOX_MEMCARD2A:		MU 2A	CM 2A	MU 2A	???	UM 2A	
MEMCARD	XBOX_MEMCARD2B:		MU 2B	CM 2B	MU 2B	???	UM 2B	
MEMCARD	XBOX_MEMCARD3A:		MU 3A	CM 3A	MU 3A	???	UM 3A	
MEMCARD	XBOX_MEMCARD3B:		MU 3B	CM 3B	MU 3B	???	UM 3B	
MEMCARD	XBOX_MEMCARD4A:		MU 4A	CM 4A	MU 4A	???	UM 4A	
MEMCARD	XBOX_MEMCARD4B:		MU 4B	CM 4B	MU 4B	???	UM 4B	
MEMCARD	BLOCKS		blocks	blocs	Blöcke	???	bloques	
MEMCARD	CHECKING_MEMORY_CARDS_(GC)		Checking Memory Card Slot A and B	Vérification de la Memory Card (carte mémoire) dans les Slots A et B	Überprüfung der Memory Card (Speicherkarte)-Steckplätze A und B.	???	Comprobando la Ranura A y la Ranura B de Memory Card	
MEMCARD	CHECKING_MEMORY_CARD_B_(GC)		Checking Memory Card Slot B	Vérification de la Memory Card (carte mémoire) dans le Slot B	Überprüfung des Memory Card (Speicherkarte)-Steckplatzes B.	???	Comprobando la Ranura B de Memory Card	
MEMCARD	CHECKING_MEMORY_CARDS_(PS2)		"Checking memory card (8MB) (for PlayStation®2) in MEMORY CARD slot 1 and MEMORY CARD slot 2. Do not remove memory card (8MB) (for PlayStation®2), controller, or reset/switch off the console."	"Vérification de la memory card (8MB) (pour PlayStation®2) dans les fentes pour MEMORY CARD 1 et 2. Ne pas retirer la memory card (8MB) (pour PlayStation®2), ni débrancher de manette ou relancer/éteindre la console."	"Memory Card (8MB) (für PlayStation®2) in MEMORY CARD-Steckplatz 1 und 2 wird überprüft. Memory Card (8MB) (für PlayStation®2) und Controller nicht entfernen, und die Konsole nicht zurückstellen oder abschalten."	???	"Comprobando la memory card (8MB) (para PlayStation®2) de la ranura de MEMORY CARD 1 y la ranura de MEMORY CARD 2. No extraigas la memory card (8MB) (para PlayStation®2) ni el mando, y no reinicies o apagues la consola."	
MEMCARD	CHECKING_MEMORY_CARD_2_(PS2)		Checking memory card in Slot 2	Vérification de la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD Nº 2 	Überprüfung der Memory Card (8 MB) (für PlayStation®2) in Steckplatz 2.	???	Comprobando la memory card (tarjeta de memoria) de la ranura 2	
MEMCARD	CHECKING_MEMORY_CARDS_(XBOX)		Checking Xbox hard disk	Vérification du disque dur Xbox	Überprüfung der Xbox Festplatte.	???	Comprobando el disco de memoria de Xbox	
MEMCARD	CHECKING_MEMORY_CARDS_(PC)		Checking the hard disk	Vérification du disque dur	Überprüfung der Festplatte.	???	Comprobando el disco duro	
MEMCARD	MANAGE_MEMORY_CARD_(GC)		Manage Memory Card	Gérer la memory card (8MB) (carte mémoire)	Memory Card (Speicherkarte) verwalten	???	Utilizando Memory Card (tarjeta de memoria)	
MEMCARD	MANAGE_MEMORY_CARD_(PS2)		Manage memory card	Gérer la memory card (8MB) (pour PlayStation®2)	Memory Card (8 MB) (für PlayStation®2) verwalten	???	Reorganizar la memory card (tarjeta de memoria)	
MEMCARD	GOTO_DASHBOARD_(XBOX)		Go to Xbox Dashboard	Interface Xbox	Zur Xbox Steuerung wechseln	???	Ir al Interfaz Xbox	
MEMCARD	FORMAT_MEMORY_CARD_(GC)		Format Memory Card	Formater la Memory Card (carte mémoire)	Memory Card (Speicherkarte) formatieren	???	Formatear la Memory Card (tarjeta de memoria)	
MEMCARD	FORMAT_MEMORY_CARD_(PS2)		Format memory card (8MB) (for PlayStation®2)	Formater la memory card (8MB) (pour PlayStation®2)	Memory Card (8 MB) (für PlayStation®2) formatieren	???	Formatear memory card (tarjeta de memoria) (8MB) (para PlayStation®2)	
MEMCARD	FORMAT_MEMORY_CARD_(XBOX)		Format Memory Unit	Formater la carte mémoire	Memory Unit formatieren	???	Formatear unidad de memoria	
MEMCARD	ERROR_FILE_NOT_FOUND_(GC)		No Simpsons Hit & Run save data present on Memory Card in Memory Card Slot $.	Pas de données Simpsons Hit & Run sauvegardées sur la Memory Card (carte mémoire) dans le Slot $	Auf der Memory Card (Speicherkarte) in Steckplatz $ befinden sich keine gespeicherten Daten von THE SIMPSONS HIT & RUN.	???	No hay datos guardados de Simpsons Hit & Run en la Memory Card (tarjeta de memoria) de la Ranura $.	
MEMCARD	ERROR_FILE_NOT_FOUND_(PS2)		File not found!	Fichier introuvable !	Datei nicht gefunden!	???	¡Archivo no encontrado!	
MEMCARD	ERROR_FILE_NOT_FOUND_(XBOX)		Unable to load game.  Press A to continue.	Chargement impossible. Appuyer sur A pour continuer.	Laden des Spiels nicht möglich. Weiter mit A-Taste.	???	Imposible cargar partida. Pulsar A para continuar.	
MEMCARD	ERROR_SHELL_OPEN_(GC)		*	*	*	???	*	
MEMCARD	ERROR_SHELL_OPEN_(PS2)		*	*	*	???	*	
MEMCARD	ERROR_SHELL_OPEN_(XBOX)		*	*	*	???	*	
MEMCARD	ERROR_WRONG_MEDIA_LOADING_(GC)		Load failed!  Please check Memory Card in Memory Card Slot $ and try again.	Erreur de chargement. Vérifiez la Memory Card (carte mémoire) et réessayez.	Laden gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al cargar! Comprueba la Memory Card (tarjeta de memoria) de la Ranura de Memory Card $ y vuelve a intentarlo.	
MEMCARD	ERROR_WRONG_MEDIA_LOADING_(PS2)		Load failed! Check memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ and please try again.	Echec du chargement ! Vérifier la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD $ et réessayer.	Laden gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al cargar! Comprueba la memory card (8MB) (para PlayStation®2) de la ranura de MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_WRONG_MEDIA_LOADING_(XBOX)		Xbox Memory Unit $ was removed during use. Loading failed. Press A to continue.	La carte mémoire Xbox $ a été retirée de façon intempestive. Echec du chargement. Appuyer sur A pour continuer.	"Die Xbox Memory Unit $ wurde entfernt, während sie in Benutzung war. Laden gescheitert. Weiter mit A-Taste."	???	Se ha extraído la unidad de memoria $ de Xbox durante su uso. Error al cargar. Presionar A para continuar.	
MEMCARD	ERROR_WRONG_MEDIA_SAVING_(GC)		Save failed!  Please check Memory Card in Memory Card Slot $ and try again.	Echec de la sauvegarde ! Vérifier la memory card (8MB) (pour PlayStation®2) et réessayer.	Speichern gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al guardar! Comprueba la memory card (tarjeta de memoria) de la ranura de MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_WRONG_MEDIA_SAVING_(PS2)		Save failed! Check memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ and please try again.	Echec de la sauvegarde ! Vérifier la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD $ et réessayer.	Speichern gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al guardar! Comprueba la memory card (8MB) (para PlayStation®2) de la ranura de MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_WRONG_MEDIA_SAVING_(XBOX)		The Xbox Memory Unit $ was removed during use. Saving failed. Press A to continue.	La CM $ a été retirée de manière intempestive. La sauvegarde a échoué. Appuyer sur A pour continuer.	"Die Xbox Memory Unit $ wurde entfernt, während sie in Benutzung war. Speichern gescheitert. Weiter mit A-Taste."	???	Se ha extraído la unidad de memoria $ de Xbox durante su uso. Error al guardar. Presionar A para continuar.	
MEMCARD	ERROR_NO_MEDIA_LOADING_(GC)		Load failed! No Memory Card found in Slot $.	Erreur de chargement. Pas de Memory Card (carte mémoire) dans le Slot $.	Laden gescheitert! Keine Memory Card (Speicherkarte) in Steckplatz $ gefunden.	???	¡Error al cargar! No hay Memory Card (tarjeta de memoria) en la Ranura $.	
MEMCARD	ERROR_NO_MEDIA_LOADING_(PS2)		Load failed! Check memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ and please try again.	Échec du chargement ! Vérifier la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD Nº $ et réessayer.	Laden gescheitert! Bitte überprüfen Sie die Memory Card (8MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuchen Sie es noch einmal.	???	¡Error al cargar! Comprueba la memory card (8MB) (para PlayStation®2) de la ranura para MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_NO_MEDIA_LOADING_(XBOX)		The Xbox Memory Unit $ was removed during use. Loading failed. Press A to continue.	La carte mémoire $ a été retirée. Appuyez sur A pour continuer.	"Die Xbox Memory Unit $ wurde entfernt, während sie in Benutzung war. Laden gescheitert. Weiter mit A-Taste."	???	Se ha extraído la unidad de memoria $ de Xbox durante su uso. Error al cargar. Presionar A para continuar.	
MEMCARD	ERROR_NO_MEDIA_SAVING_(GC)		Save failed! No Memory Card found in Slot $.	Erreur de sauvegarde. Pas de Memory Card (carte mémoire) dans le Slot $.	Speichern gescheitert! Keine Memory Card (Speicherkarte) in Steckplatz $ gefunden.	???	¡Error al guardar! No hay Memory Card (tarjeta de memoria) en la Ranura $.	
MEMCARD	ERROR_NO_MEDIA_SAVING_(PS2)		Save failed! Check memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ and please try again.	Échec de la sauvegarde ! Vérifier la memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD Nº $ et réessayer.	Speichern gescheitert! Bitte überprüfen Sie die Memory Card (8MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuchen Sie es noch einmal.	???	¡Error al guardar! Comprueba la memory card (8MB) (para PlayStation®2) de la ranura para MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_NO_MEDIA_SAVING_(XBOX)		The Xbox Memory Unit $ was removed during use. Saving failed. Press A to continue.	La carte mémoire $ a été retirée. Appuyez sur A pour continuer.	"Die Xbox Memory Unit $ wurde entfernt, während sie in Benutzung war. Speichern gescheitert. Weiter mit A-Taste."	???	Se ha extraído la unidad de memoria $ de Xbox durante su uso. Error al guardar. Presionar A para continuar.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_(GC)		The Memory Card in Slot $ is corrupted and needs to be formatted.	La Memory Card (carte mémoire) dans le Slot $ est corrompue et a besoin d'être formatée.	Die Memory Card (Speicherkarte) in Steckplatz $ ist beschädigt und muss formatiert werden.	???	La Memory Card (tarjeta de memoria) de la Ranura $ está dañada y debe ser formateada.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_(PS2)		Memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ is unformatted.	La memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD $ n'est pas formatée.	Die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ ist nicht formatiert.	???	La memory card (8MB) (para PlayStation®2) de la ranura para MEMORY CARD $ no tiene formato.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_(XBOX)		Xbox Memory Unit $ is not formatted. Format Memory Unit?	La carte mémoire Xbox $ n'est pas formatée. Formater ?	Xbox Memory Unit $ ist nicht formatiert. Memory Unit formatieren?	???	La unidad de memoria $ Xbox no está formateada. ¿Formatear ahora?	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_LOADING_(GC)		The Memory Card in Slot $ is corrupted and needs to be formatted.	La Memory Card (carte mémoire) dans le Slot $ est corrompue et a besoin d'être formatée.	Die Memory Card (Speicherkarte) in Steckplatz $ ist beschädigt und muss formatiert werden.	???	La Memory Card (tarjeta de memoria) de la Ranura $ está dañada y hay que formatearla.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_LOADING_(PS2)		Load failed! Memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ is unformatted.	Echec du chargement ! La memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD $ n'est pas formatée.	Laden gescheitert! Die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ ist nicht formatiert.	???	¡Error al cargar! La memory card (8MB) (para PlayStation®2) de la ranura de MEMORY CARD $ no tiene formato.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_LOADING_(XBOX)		Load failed! Xbox Memory Unit $ is not formatted.	Echec du chargement ! La carte mémoire Xbox $ n'est pas formatée.	Laden gescheitert! Xbox Memory Unit $ ist nicht formatiert.	???	¡Error al cargar! La unidad de memoria $ de Xbox no está formateada.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_SAVING_(GC)		Save failed! The Memory Card in Slot $ is corrupted and needs to be formatted.	Erreur de sauvegarde. La Memory Card (carte mémoire) dans le Slot $ est corrompue et a besoin d'être formatée.	Speichern gescheitert! Die Memory Card (Speicherkarte) in Steckplatz $ ist beschädigt und muss formatiert werden.	???	¡Error al guardar! La Memory Card (tarjeta de memoria) de la Ranura $ está dañada y hay que formatearla.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_SAVING_(PS2)		Save failed! Memory card (8MB) (for PlayStation®2) in MEMORY CARD slot $ is unformatted.	Echec de la sauvegarde ! La memory card (8MB) (pour PlayStation®2) dans la fente pour MEMORY CARD $ n'est pas formatée.	Speichern gescheitert! Die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ ist nicht formatiert.	???	¡Error al guardar! La memory card (8MB) (para PlayStation®2) de la ranura de MEMORY CARD $ no tiene formato.	
MEMCARD	ERROR_MEDIA_NOT_FORMATTED_SAVING_(XBOX)		*	*	*	???	*	
MEMCARD	ERROR_MEDIA_CORRUPT_LOADING_(GC)		The Memory Card in Slot $ is corrupted and needs to be formatted.	La Memory Card (carte mémoire) dans le Slot $ contient des données corrompues et a besoin d'être formatée.	Die Memory Card (Speicherkarte) in Steckplatz $ ist beschädigt und muss formatiert werden.	???	La Memory Card (tarjeta de memoria) de la Ranura $ está dañada y hay que formatearla.	
MEMCARD	ERROR_MEDIA_CORRUPT_LOADING_(PS2)		Save failed!  Please check Memory Card in Memory Card Slot $ and try again.	Echec du chargement ! Vérifier la memory card (8MB) (pour PlayStation®2) et réessayer.	Speichern gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al guardar! Comprueba la memory card (tarjeta de memoria) de la ranura de MEMORY CARD $ e inténtalo de nuevo.	
MEMCARD	ERROR_MEDIA_CORRUPT_LOADING_(XBOX)		*	*	*	???	*	
MEMCARD	ERROR_MEDIA_CORRUPT_SAVING_(GC)		This Memory Card is damaged and cannot be used.	La Memory Card (carte mémoire) est endommagée et ne peut pas être utilisée.	Diese Memory Card (Speicherkarte) ist beschädigt oder kann nicht verwendet werden.	???	La Memory Card (tarjeta de memoria) de la Ranura $ está dañada y no se puede utilizar.	
MEMCARD	ERROR_MEDIA_CORRUPT_SAVING_(PS2)		Save failed!  Please check Memory Card in Memory Card Slot $ and try again.	Echec de la sauvegarde ! Vérifier la memory card (8MB) (pour PlayStation®2) et réessayer.	Speichern gescheitert! Bitte überprüf die Memory Card (8 MB) (für PlayStation®2) in MEMORY CARD-Steckplatz $ und versuch es noch einmal.	???	¡Error al guardar! Comprueba la memory card (tarjeta de memoria) de la ranura de Memory Card $ e inténtalo de nuevo.	
